game	seed	map	left	right	winner
1	700000	181/15	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
2	700001	183/17	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/inhyuk_norsv.cpp
3	700002	185/13	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
4	700003	187/15	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py
5	700004	189/17	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
6	700005	191/13	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/inhyuk_norsv.cpp
7	700006	193/15	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
8	700007	195/17	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/inhyuk_norsv.cpp
9	700008	197/15	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
10	700009	199/17	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/inhyuk_norsv.cpp
11	700010	201/15	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
12	700011	203/17	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/inhyuk_norsv.cpp
13	700012	205/15	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
14	700013	207/17	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/inhyuk_norsv.cpp
15	700014	209/15	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp
16	700015	211/17	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py
17	700016	213/15	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
18	700017	215/17	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/inhyuk_norsv.cpp
19	700018	217/15	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
20	700019	219/17	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/inhyuk_norsv.cpp
21	700020	221/15	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
22	700021	223/17	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py
23	700022	225/19	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp
24	700023	227/15	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py
25	700024	229/17	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/scripted_blind_rush.py
26	700025	231/19	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/inhyuk_norsv.cpp
27	700026	233/15	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp
28	700027	235/17	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/inhyuk_norsv.cpp
29	700028	237/19	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp
30	700029	239/15	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/inhyuk_norsv.cpp
31	700030	241/17	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp
32	700031	243/19	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py
33	700032	245/15	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp
34	700033	247/17	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/inhyuk_norsv.cpp
35	700034	249/19	/home/inhyeok/work/inhyuk_norsv.cpp	/home/inhyeok/work/scripted_blind_rush.py	/home/inhyeok/work/inhyuk_norsv.cpp
